id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
332430026,2013,1,regular,2013-09-01T02:00:00.000Z,,false,false,60562,1056,Rose Bowl,26,UCLA,Pac-12,58,7,10,20,21,0.9907043185914456,1617,1717,2440,Nevada,Mountain West,20,3,10,0,7,0.009295681408554413,1551,1451,3.70529285513133,,
332430264,2013,1,regular,2013-09-01T02:00:00.000Z,,false,false,71963,3765,Husky Stadium,264,Washington,Pac-12,38,7,3,14,14,0.9682940636642707,1512,1631,68,Boise State,Mountain West,6,0,3,3,0,0.03170593633572927,1738,1619,4.01614843576143,,
332430025,2013,1,regular,2013-09-01T02:30:00.000Z,,false,false,58816,3831,California Memorial Stadium,25,California,Pac-12,30,7,3,14,6,0.3966896528517509,1388,1378,77,Northwestern,Big Ten,44,7,10,10,17,0.603310347148249,1624,1634,6.93273119983976,,
332440097,2013,1,regular,2013-09-01T19:30:00.000Z,,false,false,55332,3873,Papa John's Cardinal Stadium,97,Louisville,American Athletic,49,14,14,14,7,0.9910107342677184,1593,1700,195,Ohio,Mid-American,7,0,0,7,0,0.008989265732281648,1475,1368,2.22175758615416,,
332440036,2013,1,regular,2013-09-01T22:00:00.000Z,,true,false,59601,,,36,Colorado State,Mountain West,27,0,10,14,3,0.6424317474564323,1321,1279,38,Colorado,Pac-12,41,10,10,3,18,0.3575682525435677,1141,1183,5.59869120841663,,
332450221,2013,1,regular,2013-09-03T00:00:00.000Z,,false,true,65500,3752,Heinz Field,221,Pittsburgh,ACC,13,7,3,3,0,0.31183927131982975,1578,1530,52,Florida State,ACC,41,7,21,6,7,0.6881607286801703,1818,1866,2.97973044505426,,
333550036,2013,1,postseason,2013-12-21T19:00:00.000Z,,true,false,27104,3971,University Stadium,36,Colorado State,Mountain West,48,10,13,7,18,0.8822545870045867,1589,1588,265,Washington State,Pac-12,45,21,14,3,7,0.1177454129954133,1424,1425,5.53964015218355,,GILDAN NEW MEXICO BOWL
333550030,2013,1,postseason,2013-12-21T20:30:00.000Z,,true,false,42178,3914,Sam Boyd Stadium,30,USC,Pac-12,45,14,21,3,7,0.9988035430853209,1698,1775,278,Fresno State,Mountain West,20,6,0,7,7,0.0011964569146790671,1740,1663,1.78909523128932,,ROYAL PURPLE LAS VEGAS BOWL
333550021,2013,1,postseason,2013-12-21T22:30:00.000Z,,true,false,21951,3653,Albertsons Stadium,21,San Diego State,Mountain West,49,7,21,14,7,0.9953683823631707,1383,1476,2084,Buffalo,Mid-American,24,0,10,0,14,0.004631617636829288,1549,1456,4.76721154402072,,FAMOUS IDAHO POTATO BOWL
333550309,2013,1,postseason,2013-12-22T02:00:00.000Z,,true,false,54728,3493,Mercedes-Benz Superdome,309,Louisiana,Sun Belt,24,14,7,0,3,0.7276329286888263,1416,1417,2655,Tulane,Conference USA,21,0,14,7,0,0.27236707131117366,1312,1311,3.84229351453872,,R+L CARRIERS NEW ORLEANS BOWL
